sample_id	Factor1	Factor2	Factor3	Factor4	Factor5	source_dataset	upstream_baseline	analysis_method
ACS	1.6328228257094852	1.562782678365135	0.6978270475194722	-0.17217430093135624	-2.2921018315112978	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ACT	1.6726892847917818	-2.236064350272459	1.1728538854772732	0.5676894422666227	2.4568526974150506	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ACV	1.553384414585265	1.0949845338600115	0.56407887736409	1.2022075291989087	2.1461106303874122	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ADB	1.2617458147572345	1.504883213075562	1.151104489676334	-0.4437807192613131	-1.1155874989434438	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ADC	1.9893468320398757	-4.21677814786875	0.4154713996632061	0.15939205171279686	1.1193094930765959	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ADD	1.97969917077855	1.3235428633476887	0.7787660588782396	-1.4869191140479887	-1.4012402447448715	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ADE	-2.8296248030276026	1.0893954624560571	1.9839150382360802	-1.09003048166071	-0.3003114211548141	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ADG	-2.7341534845451902	-0.7088027955373345	1.127520967406584	-1.4457498690369732	-0.13011071944883507	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ADI	2.0445864800928937	0.9633270755474818	-0.961410236124889	-1.6952431835188946	-1.1177985185879913	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ADK	1.1221378387193695	1.706113490012939	1.3977359219997116	1.6684917532507118	1.1404306842481786	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ADL	-0.06996693659329542	-0.7357880256847158	-1.4046141264735927	2.652173837872368	-0.9202370703774377	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ADM	0.5951559674456154	1.417534664238806	-3.578280634676754	2.4091963127856264	-0.8942151708189067	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ADN	-3.238843576785354	-2.4216888460836805	-2.2425825712632292	-0.5750596437473704	-0.5624947104582197	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ADR	1.8739534637161155	-1.7977129009199249	0.6860153564677116	0.6142384358768761	1.2476930668918162	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ADS	2.177139112074588	1.2051226861615403	-0.03599540810532586	-1.6976165209438614	-1.2306623810592519	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ADT	2.0088896251399864	-0.779071726189688	-1.0175162110447575	-0.7494508930003099	-1.396743420671634	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ADV	-2.881553788531982	-1.5306710981629617	1.3224879461272536	0.03090317942434025	-1.203562326071824	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AEB	0.7643517373896727	-0.7089738077713095	-2.382391728590541	0.18544299188928634	-2.2072052298715565	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AEC	0.5532521677679264	-0.6141979978948362	-1.3133094816056958	0.7840092264478452	-2.5939544457143335	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AEE	0.5932776007300261	1.4608475625475257	-2.5082475021554718	0.552520098979871	-2.460454556917456	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AEF	-1.322469303607512	-3.3703985011781445	-3.2756212282752086	-0.014493611409437465	-1.2436648419681713	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AEG	0.5270980615958284	-2.217054288491454	1.4359166597729522	1.3746191571164657	-3.2436149162484114	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AEI	0.028644423472404607	-1.1648020999253794	1.2847571766478343	1.2347673785522217	-2.908654609292357	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AEL	0.429045401186249	-3.018494547267405	-3.2916239677644956	2.761186285776321	0.28801472155445945	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AEM	0.33944610737885705	-1.4531199182211134	-2.8474033049351934	1.7736595860175333	-3.191957401072725	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AEN	-2.137186018894113	-1.730812889963503	-2.8025946157138963	-2.14169230600851	0.47197383302342355	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AEP	-3.5595712806273174	-2.4986433020937606	1.0875653501657254	0.4427382887932318	-1.2266351347589974	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AEQ	1.478621140240944	-4.124977057759695	-3.0331023781066593	1.0021005270652652	1.4633663640830057	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AER	0.7165716294453285	-3.014745474944854	-3.2504046951036467	2.0998952062520218	-1.205192200136684	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AET	-1.395401184392684	-4.142151996620628	-2.346013347161137	-2.4491568089177753	0.8972640319852685	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AFB	0.5016409096401123	0.18388123631238473	1.0849946076310202	2.599393625226539	0.6450563341828848	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AFC	0.7326064461193724	-0.2768437790742086	-2.260049035148156	2.735748559539745	0.29062985204521413	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AFD	0.6978074142464863	-1.9911918575981407	2.921678434227055	2.066033701536054	0.6635028864396224	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AFE	1.289287238091736	-2.424516710660514	-4.760989966847305	1.4728904413250814	-0.3371484840729941	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AFH	-2.5765690887587995	-2.715633777099671	-2.3053241018967627	-1.5327953886226564	0.01599113902428989	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AFI	1.3289002205540252	-3.906243878845584	1.2088862037216954	-0.24933167172834841	-2.1502919506699447	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AFK	-2.2540943398517324	0.6321980069296352	-4.194684987450188	-1.6415805151503073	0.08981237429512104	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AFM	-2.8511346256083323	-2.6832152859651583	-4.206689786788317	-0.7010362082439436	-0.4695858461824546	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AFN	-2.0605153733742596	-2.972215360573553	-1.3923251908659178	-0.8825466250772038	-0.3972267568939357	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AFP	0.2801268715402108	-2.6339213007018514	2.6886934495311987	3.6293376639434167	0.8695193984959422	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AFQ	0.8881263871983798	-0.35572219486842016	2.9791859389295428	0.2548449051756986	-2.4860042865082757	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AFR	1.3728498823447775	-0.9315802474759499	-0.2541266509876476	1.1273566779249427	0.6472741131315031	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AFS	-2.0099897224436183	-1.6685357662377953	-3.4499798187405366	-1.451274699811895	-0.16059735905895567	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AFT	0.22681073976381996	0.9647312595140514	-4.207746949523954	0.7885128331231424	-2.442292046764665	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AFV	1.9117849288832378	-2.989423369450277	-1.0254962349506322	-1.028816808201506	-1.622740913167751	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AGA	2.3292890936516306	-0.24962983457485774	-0.5075449554825616	-2.3324132679278904	-0.7950518832475937	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AGE	0.7613443710605243	-0.5275841389281917	-4.865053881683966	1.8972080368136346	-0.5751911182720945	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AGG	-3.0580665538940566	0.43565426854265404	1.927019293070013	-0.21524241542894723	-0.8969105409017407	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AGH	1.4279180082066205	-1.8846830223386986	2.649673681703926	1.1415677431339	2.364591061877295	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AGI	2.0277556368159635	2.1784891403434155	1.0489302461141803	-1.118269731753778	-1.6745943521846145	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AGK	0.6241552414554937	-2.015497480628425	-4.71445565984337	2.7760148137484784	0.2535340831276278	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AGL	1.5283010849790097	-3.49093164745435	-0.580035089668406	-0.9166115219679652	-1.0584592529803576	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AGM	0.9356805142464192	-2.1035174196853146	0.18829822963313048	3.0339339392207667	0.03847643227322846	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AGN	-1.7335081488001747	-1.4367545553061758	-0.9252684420304412	-2.5099935514622396	0.5002613316781471	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AGP	-2.519813933177007	-2.3392655133410982	1.6054311367680234	0.6701136180682461	2.64729792395977	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AGR	-0.3246525226627899	-1.2533627054798673	1.9424325839059118	2.788978140980879	-4.013564756090431	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AGS	2.2759314158619763	-1.532692339071557	1.646440755303031	-2.2117255081695064	-0.9529942462382748	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AGT	0.6644089660715656	3.9031773839618005	0.5682850993519272	3.3680394206933237	0.719397809200735	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AGV	2.1233949321340324	1.0981137667287957	1.1356886428206119	-1.4008808478275712	-1.4132998908705896	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AHA	0.5003794560575014	-1.4965679468332014	-0.10419504507990082	4.158152273289301	0.3245291044218868	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AHB	1.5897543220909687	-0.34954352381837556	1.8147562797381245	1.2049898135632071	0.17977376992645117	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AHC	1.2783729887705715	-1.193200864567603	1.325359448297693	1.6837244850390432	0.8931201505867861	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AHD	2.025481007249508	-1.581998981850594	0.15587505565210322	-2.0447368820206906	-0.6145125475744745	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AHE	-2.0697021307520918	-1.783961614589932	2.4607803556449963	-2.264743599508754	0.36543988675312933	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AHG	3.118837001347668	-3.17478006596278	-1.656348177967291	0.69156894489258	2.5339262006733767	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AHH	-2.670218902101405	0.9627459943293967	-3.2761999500272827	-1.2242276404678494	-0.18046572737090003	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AHI	0.6300459776810311	-1.0418074166630835	-0.4134420813954753	-0.5491168621131295	2.71567124964242	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AHK	1.4997870237130297	-3.827144618580252	-0.7614591829391981	-0.9158040938368525	-1.6658094945600976	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AHL	-1.6446714511416127	-0.8777281504459984	-0.7394085938744863	-1.7436171408454555	0.13360690241740028	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AHM	1.8614609644927382	-3.6898632503577065	-0.2971428897884614	1.671161437238397	2.0213227786301253	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AHN	2.6278211902890414	-0.6005894341486718	-1.6770401469105218	-1.8793880093920343	-1.2640144578682333	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AHQ	-0.461898991270377	-3.000661573621621	-2.768225394591044	0.03776032488987206	1.5251541661895716	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AHR	2.2257029859125135	0.9404699668720972	-0.7222276284683387	-1.949345078922125	-1.1053491292531181	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AHS	-2.6099721086029457	0.00877906388579273	-2.012477089770471	-1.3848733368559505	-0.06235899433922218	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
